gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000143772,1260.434375,-0.857732699,0.27790858,-3.086384379,0.002026067,0.018929292
ENSG00000104886,514.8151603,0.446358594,0.144742329,3.083815203,0.002043645,0.019081897
ENSG00000133818,3012.511518,0.603338736,0.195702418,3.082939604,0.002049667,0.019114863
ENSG00000183291,3214.68364,0.3112596,0.10095888,3.083033399,0.002049022,0.019114863
ENSG00000127947,1646.708713,0.310428245,0.100724257,3.081961132,0.002056417,0.019166155
ENSG00000069535,394.6038488,1.169389252,0.379699886,3.079772458,0.002071588,0.019295829
ENSG00000057657,204.1842568,0.83465392,0.271126649,3.078465069,0.002080699,0.019368936
ENSG00000116675,55.13485475,1.690292897,0.549279122,3.077293182,0.002088897,0.019433459
ENSG00000118762,3859.84063,0.832477168,0.270556552,3.07690633,0.00209161,0.019446904
ENSG00000110237,2752.412037,0.345215766,0.112236584,3.075786462,0.002099481,0.019499904
ENSG00000135956,2404.993419,0.312093198,0.101469511,3.075733722,0.002099853,0.019499904
ENSG00000149346,97.15269728,-0.603211429,0.196174962,-3.07486452,0.002105982,0.01954499
ENSG00000058262,10638.70035,-0.286317479,0.093129219,-3.074410828,0.002109188,0.019551086
ENSG00000087191,1637.468438,0.483140185,0.157143507,3.074515745,0.002108446,0.019551086
ENSG00000144824,1792.647126,-0.417196203,0.135770467,-3.072805252,0.002120568,0.019644709
ENSG00000184785,279.3934887,0.594621414,0.1936006,3.071382089,0.002130703,0.019726684
ENSG00000162496,3719.475321,1.122115942,0.365544018,3.069714966,0.002142631,0.019825157
ENSG00000065665,142.2577364,-0.492417415,0.160524214,-3.06755849,0.002158152,0.019956729
ENSG00000130311,643.1502366,0.392176373,0.127900568,3.066259815,0.002167549,0.020005038
ENSG00000163629,2404.300831,-0.417670363,0.136221323,-3.06611588,0.002168593,0.020005038
ENSG00000186198,42.54846569,-1.532423489,0.499722955,-3.066546119,0.002165474,0.020005038
ENSG00000189367,256.9333724,1.319112729,0.430186907,3.06637117,0.002166742,0.020005038
ENSG00000108602,9.98896324,-2.454092931,0.800464178,-3.065837295,0.002170614,0.020011652
ENSG00000169031,46.87895661,1.501735177,0.489969909,3.064953884,0.002177036,0.020058801
ENSG00000172955,45.46330987,0.96581245,0.315199846,3.064127288,0.00218306,0.020102235
ENSG00000152495,82.22095365,-1.246686713,0.407034395,-3.062853481,0.002192374,0.020175888
ENSG00000126773,1526.684772,-0.311617046,0.101782539,-3.061596323,0.002201601,0.020248662
ENSG00000099622,2849.346936,-0.297996633,0.097348791,-3.06112311,0.002205084,0.020268541
ENSG00000169857,279.041701,0.664297395,0.217250051,3.057754846,0.002230019,0.020485465
ENSG00000140332,459.8069887,-0.486828463,0.159266728,-3.05668653,0.002237982,0.020546307
ENSG00000133106,215.6750266,0.673467813,0.220554507,3.053520974,0.002261729,0.020751906
ENSG00000135111,1805.024966,-0.459870752,0.15062637,-3.053056061,0.002265236,0.020767184
ENSG00000162687,144.3933957,0.857327916,0.280820296,3.052941428,0.002266102,0.020767184
ENSG00000140497,1326.455996,0.317082644,0.103951595,3.05029128,0.002286195,0.020938819
ENSG00000017483,446.8493249,-0.891448993,0.292328409,-3.049477794,0.002292396,0.020983081
ENSG00000196313,1060.532822,0.283672008,0.093057091,3.048365303,0.0023009,0.021048368
ENSG00000277140,984.8539201,-0.270941039,0.088893172,-3.047939842,0.00230416,0.021065629
ENSG00000056736,78.2337726,-0.910005576,0.298843721,-3.045088496,0.002326119,0.021253713
ENSG00000198952,2505.87796,0.34089647,0.112025617,3.043022486,0.002342148,0.021387439
ENSG00000185561,590.5852428,0.892841755,0.2935629,3.041398472,0.00235482,0.021477579
ENSG00000275246,590.5852428,0.892841755,0.2935629,3.041398472,0.00235482,0.021477579
ENSG00000104738,531.7758832,-0.599166748,0.19702888,-3.041009771,0.002357862,0.021492548
ENSG00000178734,14.5088831,-1.679728896,0.5526134,-3.03960942,0.002368851,0.021579898
ENSG00000136383,63.75991111,1.927185693,0.634158183,3.038966846,0.00237391,0.021613145
ENSG00000196072,512.1502569,-0.45437137,0.149539731,-3.038465877,0.00237786,0.021636272
ENSG00000118260,781.8404666,-0.553333808,0.182239142,-3.036306035,0.002394961,0.021740298
ENSG00000119900,907.3642188,0.511860095,0.168564756,3.036578394,0.002392799,0.021740298
ENSG00000153721,474.8798665,-0.803422089,0.264595837,-3.036412436,0.002394116,0.021740298
ENSG00000168300,1839.657899,-0.410897693,0.135305454,-3.036815443,0.002390918,0.021740298
ENSG00000078177,456.714102,0.455600967,0.150077333,3.035774683,0.002399186,0.021765765
ENSG00000070610,803.6713199,0.309488722,0.101989541,3.034514302,0.002409233,0.021844
ENSG00000171316,20.68720053,1.996352164,0.658169592,3.033188087,0.002419847,0.021927275
ENSG00000175073,722.464986,0.274599238,0.090569792,3.031907562,0.002430136,0.022007508
ENSG00000188153,441.888325,-0.849805277,0.280335469,-3.031386932,0.002434331,0.022032488
ENSG00000256616,13.92204201,-1.729646475,0.570678128,-3.030861688,0.002438569,0.022057837
ENSG00000012822,6180.195538,0.431712565,0.142539134,3.028730104,0.00245584,0.022191607
ENSG00000172531,1191.412146,0.355798398,0.117476411,3.028679495,0.002456251,0.022191607
ENSG00000164039,1244.495192,-0.358918857,0.118594704,-3.026432408,0.002474581,0.022344057
ENSG00000134371,949.9889152,0.296036163,0.097849765,3.025415177,0.00248292,0.022406166
ENSG00000160796,180.5199703,0.743191949,0.24578356,3.023765904,0.002496495,0.022507867
ENSG00000182985,118.4308808,-1.37331394,0.454184821,-3.023689642,0.002497125,0.022507867
ENSG00000171877,90.31192083,-0.92968795,0.307585576,-3.022534293,0.002506677,0.022580698
ENSG00000013583,1470.550582,0.397037096,0.131416641,3.021208667,0.002517678,0.022666489
ENSG00000220205,900.053848,0.455120685,0.150665915,3.020727574,0.002521681,0.022689216
ENSG00000182158,3018.39712,0.557061589,0.184489537,3.019475233,0.00253213,0.022769874
ENSG00000111667,1648.237067,-0.31936822,0.105822635,-3.017957548,0.002544846,0.022870811
ENSG00000123154,146.1841015,0.486208377,0.161125231,3.017580639,0.002548012,0.022882929
ENSG00000196465,885.4026303,-0.375872828,0.124566707,-3.01744213,0.002549177,0.022882929
ENSG00000087338,326.2114007,0.534023151,0.176989588,3.017257443,0.002550731,0.022883486
ENSG00000105339,557.4097743,0.458290715,0.151938863,3.016283691,0.002558937,0.022943691
ENSG00000078070,563.0319452,0.530039161,0.175749454,3.015879421,0.002562351,0.022960883
ENSG00000071564,1236.773384,-0.467233104,0.155020405,-3.014010348,0.00257819,0.023081315
ENSG00000205730,2311.739529,0.434071266,0.144021272,3.013938568,0.0025788,0.023081315
ENSG00000152484,853.6466618,0.561788041,0.186418728,3.013581564,0.002581836,0.023095015
ENSG00000114867,7948.627476,0.302844905,0.100502657,3.013302474,0.002584212,0.023102796
ENSG00000196968,731.2030566,0.2991175,0.099275195,3.013013457,0.002586674,0.023111341
ENSG00000165072,748.7635301,2.221401271,0.737326357,3.012778872,0.002588675,0.02311575
ENSG00000075539,1146.030387,0.404685448,0.13435979,3.011953556,0.002595723,0.023165205
ENSG00000167291,2900.934558,0.503679404,0.167251023,3.011517633,0.002599453,0.023185005
ENSG00000182473,3584.66101,-0.359764531,0.119476599,-3.01117152,0.002602418,0.023197964
ENSG00000165240,622.3871057,-0.368296538,0.122339709,-3.010441518,0.002608682,0.023240295
ENSG00000136868,1061.673939,0.438048465,0.145539168,3.009832129,0.002613921,0.023259956
ENSG00000140374,1289.250993,0.312191965,0.103722358,3.009881109,0.0026135,0.023259956
ENSG00000172954,904.9133663,0.813757069,0.270436849,3.009046557,0.00262069,0.023306666
ENSG00000157827,1655.849212,0.561488312,0.186658816,3.008099616,0.00262887,0.023365867
ENSG00000104375,691.8541654,-0.389516265,0.129548852,-3.006713374,0.002640886,0.023418709
ENSG00000138829,16219.27979,2.084997359,0.693370704,3.007045649,0.002638001,0.023418709
ENSG00000143498,92.95775791,-0.657960599,0.218799673,-3.007137024,0.002637209,0.023418709
ENSG00000148925,508.9406669,-0.40335731,0.134152409,-3.006709409,0.002640921,0.023418709
ENSG00000198908,174.5300367,-0.503331857,0.167479876,-3.005327371,0.002652951,0.023511801
ENSG00000129353,4016.783186,0.559266349,0.186158937,3.004241209,0.002662442,0.023541508
ENSG00000171148,1825.739462,0.237744172,0.079126819,3.004596612,0.002659333,0.023541508
ENSG00000175489,10.96860836,-2.087903253,0.694948423,-3.004400304,0.00266105,0.023541508
ENSG00000197070,299.2227217,0.423215511,0.140870151,3.004295145,0.00266197,0.023541508
ENSG00000125676,1955.684038,0.632860949,0.210751775,3.002873638,0.002674435,0.023633929
ENSG00000244165,101.6091708,0.808538048,0.269542363,2.999669662,0.002702726,0.023870186
ENSG00000121690,90.10403023,-0.649851957,0.216690653,-2.998984723,0.002708809,0.023910148
ENSG00000146373,847.970998,0.553700272,0.184651571,2.99862205,0.002712035,0.023924859
ENSG00000099256,377.8015949,-0.439581688,0.146609779,-2.998310823,0.002714806,0.023935543
ENSG00000108061,1278.438587,0.250878062,0.083702919,2.997243878,0.002724327,0.024005684
ENSG00000081087,1173.837197,0.425052355,0.141918714,2.995040916,0.00274408,0.024158654
ENSG00000213281,775.2201496,0.307981924,0.102833508,2.994956887,0.002744836,0.024158654
ENSG00000108840,2773.760224,0.455440975,0.152139298,2.993578778,0.002757263,0.024242702
ENSG00000112218,63.04618116,1.4386145,0.480571802,2.993547465,0.002757546,0.024242702
ENSG00000181481,400.5451226,0.37277153,0.124601427,2.991711573,0.002774182,0.024374989
ENSG00000156232,323.526934,0.544693927,0.182126005,2.990753173,0.002782903,0.024437619
ENSG00000163017,1167.923547,1.967661243,0.65799992,2.990366993,0.002786424,0.024454541
ENSG00000080823,129.332185,-0.591605659,0.197906352,-2.989321223,0.00279598,0.024524375
ENSG00000089006,2373.661993,0.390162532,0.130533259,2.988989432,0.002799018,0.024536993
ENSG00000138459,905.8507201,0.318735954,0.10665719,2.988415067,0.002804284,0.024569118
ENSG00000129473,1769.312942,0.384024703,0.128600244,2.986189525,0.002824775,0.024734518
ENSG00000126970,185.9120482,-0.468451218,0.156887516,-2.985905003,0.002827405,0.024743419
ENSG00000150630,1283.063662,-0.443481969,0.148585837,-2.984685335,0.002838702,0.024828121
ENSG00000196914,6139.801176,0.287230875,0.096253248,2.984116193,0.002843988,0.024860178
ENSG00000083520,1120.746528,0.318243685,0.106705019,2.982462203,0.0028594,0.024974102
ENSG00000156113,867.6943853,-0.596696251,0.200074631,-2.982368365,0.002860276,0.024974102
ENSG00000230124,779.3314501,-0.312219533,0.104706453,-2.981855694,0.00286507,0.02500173
ENSG00000160219,65.72492726,0.830458712,0.278623102,2.98058096,0.002877022,0.025091752
ENSG00000156011,2015.889869,-0.579074012,0.194295155,-2.980383185,0.00287888,0.025093693
ENSG00000108924,56.5691419,1.490291555,0.500085897,2.980071151,0.002881814,0.025105005
ENSG00000063660,4549.718621,-0.415905477,0.139587747,-2.979527121,0.002886937,0.025121098
ENSG00000184985,74.88078993,1.636211952,0.549149998,2.979535571,0.002886857,0.025121098
ENSG00000164023,1732.465944,0.457423286,0.153542482,2.979131761,0.002890664,0.025139276
ENSG00000181072,2981.487629,-0.720650171,0.241947829,-2.978535387,0.002896296,0.02517398
ENSG00000120370,335.4555018,-0.569773986,0.191330842,-2.977951601,0.002901818,0.025207696
ENSG00000183137,220.24847,-0.449349034,0.150917576,-2.97744666,0.002906602,0.025234965
ENSG00000180611,112.8887344,0.546801571,0.183675997,2.976989816,0.002910937,0.025258304
ENSG00000165244,43.19448061,1.248646275,0.419470418,2.976720696,0.002913493,0.025266194
ENSG00000159593,722.1600983,0.283378432,0.09522161,2.975988659,0.002920457,0.025312274
ENSG00000148180,14016.86613,0.494404349,0.166154996,2.975561144,0.00292453,0.02533327
ENSG00000146063,969.8645573,0.3283653,0.110463037,2.972626052,0.002952639,0.025554808
ENSG00000188827,269.6882394,-0.509152751,0.171285234,-2.972543156,0.002953437,0.025554808
ENSG00000229036,75.31113687,-0.714618299,0.240568094,-2.970544787,0.002972721,0.025707162
ENSG00000111752,862.8087145,-0.505738227,0.170351304,-2.968795756,0.002989692,0.025839364
ENSG00000134508,1308.117022,0.643098905,0.216637205,2.96855245,0.00299206,0.025845269
ENSG00000111481,2062.850851,-0.252071616,0.085034207,-2.964355455,0.003033177,0.026185689
ENSG00000171150,1344.152756,-0.476141017,0.160640789,-2.964010707,0.003036577,0.026200299
ENSG00000159674,8755.450979,-0.975811238,0.329356441,-2.962781704,0.003048727,0.026290343
ENSG00000119979,1545.148477,0.315567187,0.106518858,2.962547593,0.003051046,0.026295563
ENSG00000118579,1386.231454,0.391192842,0.132084372,2.961689084,0.003059566,0.026354181
ENSG00000277273,423.5564771,0.474449022,0.160223987,2.961160995,0.003064817,0.026384599
ENSG00000131507,2965.4228,0.407405247,0.137637271,2.959992189,0.003076468,0.026470052
ENSG00000132002,1573.590798,-0.389901387,0.131752215,-2.959353563,0.003082852,0.026510106
ENSG00000197555,2235.555337,-0.514074529,0.173885128,-2.956403085,0.0031125,0.026750066
ENSG00000076685,2063.618507,0.453614857,0.153570906,2.953781215,0.003139065,0.026963264
ENSG00000095139,4359.066495,0.232366981,0.078712302,2.952104987,0.003156156,0.027094902
ENSG00000196220,121.4400572,-0.632938659,0.21447123,-2.951158811,0.003165841,0.027162845
ENSG00000139329,13679.85519,-0.829957579,0.281259507,-2.950860535,0.0031689,0.02717389
ENSG00000140025,107.8312321,-0.646066555,0.218969885,-2.95048132,0.003172792,0.027176888
ENSG00000159658,3413.386235,0.309200709,0.104791556,2.950626169,0.003171305,0.027176888
ENSG00000145734,100.3994864,1.254000877,0.425048965,2.950250399,0.003175165,0.027182033
ENSG00000100418,617.6826341,0.362007802,0.122714516,2.949999823,0.003177741,0.027188916
ENSG00000073331,572.961882,-0.455616321,0.154478935,-2.949375086,0.003184173,0.027228758
ENSG00000105771,609.1834286,-0.364419309,0.123638202,-2.9474653,0.003203907,0.02738225
ENSG00000061676,5774.369073,0.325732337,0.110520435,2.947258896,0.003206047,0.027385279
ENSG00000106993,406.3911857,0.560755686,0.190277744,2.947037703,0.003208341,0.027389625
ENSG00000107362,191.980331,0.484971771,0.164627638,2.945870911,0.003220468,0.027477862
ENSG00000143353,238.8280466,0.400487596,0.135981732,2.94515735,0.003227905,0.027526006
ENSG00000198363,14434.72638,-0.35218795,0.1195919,-2.94491475,0.003230437,0.027532293
ENSG00000151612,573.3106902,-0.482810033,0.163960698,-2.944669286,0.003233,0.027538844
ENSG00000105996,60.27915963,-0.777283393,0.263998548,-2.944271471,0.003237159,0.027550341
ENSG00000145242,30.35417748,-1.461367559,0.496355281,-2.944196661,0.003237942,0.027550341
ENSG00000132406,372.7782106,0.386575777,0.131324541,2.943667449,0.003243483,0.027570603
ENSG00000189077,438.5452395,0.406006696,0.137927405,2.943626001,0.003243917,0.027570603
ENSG00000053254,3962.023406,0.444570528,0.15105654,2.943073682,0.003249711,0.027589309
ENSG00000128805,362.3900041,-0.651612112,0.221405333,-2.943073242,0.003249715,0.027589309
ENSG00000019144,3527.984504,0.386190697,0.131249346,2.942419975,0.003256579,0.027632293
ENSG00000232280,437.6801149,0.33278649,0.113113136,2.942067562,0.003260288,0.027648467
ENSG00000087076,251.0738619,-0.553474347,0.188257381,-2.939987498,0.003282255,0.027819377
ENSG00000182379,20.62092065,-1.213385021,0.412769513,-2.939618802,0.003286163,0.027837118
ENSG00000027697,1452.211079,0.422516255,0.143798399,2.938254233,0.003300662,0.027944515
ENSG00000188786,592.7807166,0.48876194,0.166363457,2.937916476,0.00330426,0.027951045
ENSG00000274276,614.2478479,1.300426187,0.442647073,2.937839797,0.003305078,0.027951045
ENSG00000105810,1450.900641,-0.666970762,0.227043305,-2.937636771,0.003307243,0.027953944
ENSG00000156471,2282.941996,-0.458026275,0.15594024,-2.937191041,0.003312,0.027965335
ENSG00000168724,1434.306485,0.395288772,0.134581558,2.937168947,0.003312236,0.027965335
ENSG00000111229,2438.72186,0.311405685,0.106063996,2.93601691,0.003324562,0.028053963
ENSG00000120805,2250.137065,-0.301386175,0.10273443,-2.933643338,0.003350089,0.028238307
ENSG00000131408,1596.406295,0.355602787,0.121208871,2.933801672,0.003348381,0.028238307
ENSG00000275932,681.9781767,0.472760453,0.161201931,2.932722018,0.003360046,0.02830668
ENSG00000143382,3656.862394,0.895259248,0.305552215,2.929971389,0.003389932,0.028542782
ENSG00000145861,93.6593885,-1.013512479,0.346024088,-2.929022904,0.003400294,0.02861432
ENSG00000068120,870.0451718,0.252552749,0.086229727,2.928836249,0.003402336,0.028615811
ENSG00000186340,14429.61405,-0.54934691,0.187605987,-2.928194982,0.003409362,0.028659188
ENSG00000005249,301.3369338,0.660280961,0.225566737,2.927208903,0.003420191,0.028734471
ENSG00000116171,3048.546227,-0.249324257,0.085190047,-2.926682949,0.003425979,0.028767351
ENSG00000057663,573.8484177,0.373825351,0.127819093,2.924644055,0.003448504,0.028940648
ENSG00000101004,443.7343886,-0.510474429,0.174749333,-2.921180985,0.003487072,0.029248316
ENSG00000182575,289.6492309,1.302255311,0.445825562,2.920997409,0.003489127,0.029249564
ENSG00000188613,51.10653534,1.19114998,0.407888726,2.920281694,0.003497151,0.029300817
ENSG00000140598,437.2641322,-0.478361394,0.16385422,-2.91943285,0.003506689,0.029364695
ENSG00000135749,582.4986745,-0.419058095,0.143569757,-2.91884658,0.003513291,0.029403925
ENSG00000106571,815.6185618,-0.397006822,0.136055205,-2.917983356,0.003523032,0.029469371
ENSG00000110422,2614.231575,0.565957074,0.194020838,2.916991187,0.003534258,0.029531071
ENSG00000196923,3645.827444,0.615859304,0.211125129,2.917034583,0.003533766,0.029531071
ENSG00000130881,934.7949458,-0.393006702,0.134756877,-2.916412955,0.003540815,0.029537599
ENSG00000173065,353.3383494,0.409628485,0.140452337,2.91649462,0.003539888,0.029537599
ENSG00000265763,12.76773681,-2.732715272,0.936976142,-2.916525993,0.003539532,0.029537599
ENSG00000171385,122.1502064,1.43512908,0.492187617,2.915817121,0.003547584,0.02957798
ENSG00000166780,1330.364218,0.50532871,0.173360846,2.914895271,0.003558079,0.029649372
ENSG00000101474,2564.583399,0.285129909,0.097836562,2.914349238,0.003564309,0.029684521
ENSG00000150712,799.9832632,0.491299469,0.168588888,2.914186554,0.003566167,0.029684521
ENSG00000144036,1500.284508,-0.302372664,0.103878464,-2.910831104,0.003604688,0.029930763
ENSG00000151276,321.1697682,0.675969093,0.232230328,2.910770085,0.003605392,0.029930763
ENSG00000274768,151.9797581,0.427459727,0.146855007,2.910760319,0.003605505,0.029930763
ENSG00000277972,151.9797581,0.427459727,0.146855007,2.910760319,0.003605505,0.029930763
ENSG00000282956,321.1697682,0.675969093,0.232230328,2.910770085,0.003605392,0.029930763
ENSG00000166165,475.4602007,0.777552616,0.267287609,2.909048491,0.003625306,0.030078866
ENSG00000138587,67.52873895,-0.663999525,0.228282357,-2.908676491,0.003629622,0.030098398
ENSG00000165775,825.4237084,0.313565305,0.107829327,2.907977945,0.00363774,0.030133136
ENSG00000166454,1611.190415,-0.236793744,0.081427975,-2.908014639,0.003637313,0.030133136
ENSG00000178605,542.1687403,0.358122163,0.123181806,2.907265073,0.003646041,0.030185599
ENSG00000117620,495.206355,0.402205984,0.13842791,2.905526671,0.003666356,0.030337415
ENSG00000073756,72.81193193,-1.290366907,0.444188446,-2.904998807,0.003672545,0.030369842
ENSG00000138386,604.5993001,-0.494060504,0.17008096,-2.904854874,0.003674234,0.030369842
ENSG00000101367,1795.154209,0.280724259,0.096650235,2.904537791,0.003677958,0.030384251
ENSG00000168874,563.3298522,0.755326064,0.26022667,2.902569768,0.003701147,0.030559364
ENSG00000182621,287.414634,-0.692290215,0.238541191,-2.902183107,0.003705719,0.030580651
ENSG00000143067,221.3249222,-0.702939735,0.242229977,-2.90195187,0.003708455,0.03058678
ENSG00000258311,214.4374327,-0.617786544,0.212926909,-2.901401926,0.00371497,0.030624053
ENSG00000023608,396.6263807,0.658214378,0.2270274,2.89927285,0.003740292,0.030816234
ENSG00000134874,1637.953069,-0.430123801,0.148393411,-2.898537048,0.00374908,0.030872055
ENSG00000166035,34.18772294,-0.843367585,0.291186842,-2.896310769,0.003775783,0.03107526
ENSG00000004866,523.8843268,-0.614081619,0.212089245,-2.895392551,0.003786846,0.031147702
ENSG00000106397,1794.959075,0.326500558,0.112771365,2.895243468,0.003788646,0.031147702
ENSG00000106105,2909.44551,-0.274882337,0.094960467,-2.894702879,0.003795176,0.031184676
ENSG00000151320,125.2814362,0.998986424,0.345404446,2.892222252,0.003825272,0.031415152
ENSG00000162545,6256.802124,0.781638917,0.270307571,2.891664905,0.003832064,0.031454092
ENSG00000086015,1792.846786,-0.324960179,0.112433079,-2.89025421,0.003849304,0.031578703
ENSG00000169446,753.0823235,0.46584668,0.161192707,2.889998485,0.003852437,0.031587511
ENSG00000134853,23454.34983,0.59551803,0.206193544,2.888150704,0.003875142,0.031756703
ENSG00000164106,35.96788738,1.465042945,0.507367234,2.88753953,0.003882678,0.031784507
ENSG00000225151,426.4791795,-0.675381047,0.233887391,-2.887633427,0.003881519,0.031784507
ENSG00000074201,1092.283262,-0.226831831,0.078570787,-2.886974154,0.003889662,0.031809764
ENSG00000198478,192.0332956,-0.443761692,0.153712766,-2.886954038,0.00388991,0.031809764
ENSG00000078269,1102.962334,-0.525161244,0.181928197,-2.88664019,0.003893792,0.031824544
ENSG00000182087,2503.574888,0.231855802,0.080328835,2.886333427,0.00389759,0.03183862
ENSG00000145358,38.63786936,-1.070443713,0.370907761,-2.886010557,0.003901591,0.031854339
ENSG00000118707,248.1927897,-0.549288977,0.190455218,-2.884084682,0.003925532,0.032032757
ENSG00000144644,39.98924172,-1.025401925,0.355706853,-2.882716246,0.003942624,0.032155129
ENSG00000131435,326.4869518,-0.519639549,0.180335972,-2.881508014,0.003957772,0.032244384
ENSG00000133812,4028.080902,0.851666835,0.29556122,2.881524295,0.003957567,0.032244384
ENSG00000131016,40175.50774,-0.969477328,0.336474021,-2.881284341,0.003960582,0.03225015
ENSG00000108799,1342.297851,0.407509374,0.14146723,2.88059202,0.003969291,0.032303919
ENSG00000183010,366.5520766,-0.669798869,0.232691524,-2.878484172,0.003995913,0.032503344
ENSG00000154856,1592.795059,1.914842373,0.665488396,2.877349003,0.004010318,0.032603225
ENSG00000168883,1005.324513,0.347855987,0.120990311,2.875073085,0.00403934,0.032821776
ENSG00000170876,3795.384105,0.365208198,0.127057785,2.874347266,0.004048635,0.032879891
ENSG00000134247,1294.392471,-0.792646958,0.275812643,-2.873860134,0.004054885,0.032893022
ENSG00000186088,161.3751874,0.594729139,0.206932762,2.874021171,0.004052818,0.032893022
ENSG00000224470,1166.483638,0.363294706,0.126419661,2.87371998,0.004056685,0.032893022
ENSG00000120832,328.2997082,0.674984629,0.235001882,2.872252012,0.004075578,0.0330154
ENSG00000144120,61.65842111,-0.726403901,0.252907395,-2.872212976,0.004076082,0.0330154
ENSG00000148400,251.0492843,-0.69108118,0.240816447,-2.869742454,0.004108063,0.03325688
ENSG00000130956,1352.800778,0.621127643,0.216480465,2.869208747,0.004115001,0.033295482
ENSG00000088833,996.2022869,-0.23688952,0.082573656,-2.868826851,0.004119973,0.03330058
ENSG00000100767,274.0898105,0.980385915,0.341719,2.868982749,0.004117943,0.03330058
ENSG00000189266,1804.847488,0.529114033,0.184454727,2.868530615,0.004123833,0.033314229
ENSG00000171502,78.16621921,-1.036285049,0.361290415,-2.868288241,0.004126994,0.033322215
ENSG00000112343,1443.997142,0.314661725,0.109764073,2.866709624,0.004147634,0.033471252
ENSG00000132613,3383.652611,0.718430231,0.250762152,2.864986702,0.004170268,0.033629798
ENSG00000169946,509.7532042,-0.603720758,0.210731557,-2.864880635,0.004171665,0.033629798
ENSG00000088876,356.5990802,0.382981829,0.133696191,2.864568003,0.004175785,0.033645334
ENSG00000065491,320.8997734,-0.377551716,0.131833926,-2.863843381,0.004185349,0.033687009
ENSG00000136379,515.7660015,0.538906658,0.188168917,2.863951529,0.00418392,0.033687009
ENSG00000011304,3616.590922,0.357186172,0.124765456,2.8628611,0.004198346,0.033773897
ENSG00000127946,1436.852327,0.492122391,0.171935166,2.862255595,0.004206375,0.033803041
ENSG00000223756,424.421134,-0.468486697,0.163672513,-2.862341937,0.00420523,0.033803041
ENSG00000138709,241.5203241,0.43924093,0.153547356,2.860621916,0.00422811,0.03395991
ENSG00000079134,352.2556235,-0.37682081,0.131812108,-2.858772358,0.004252839,0.034128949
ENSG00000163637,765.6824984,0.763508172,0.267080879,2.858715208,0.004253605,0.034128949
ENSG00000102226,1468.335234,-0.210622698,0.073696191,-2.857986239,0.004263389,0.03418957
ENSG00000172379,1642.66752,0.555149449,0.194260667,2.857755297,0.004266493,0.034196585
ENSG00000101938,194.5861148,1.102006113,0.385710854,2.857078307,0.004275603,0.034251714
ENSG00000108551,93.98203036,2.214790445,0.775577646,2.855665654,0.004294671,0.034386509
ENSG00000080845,2199.977132,-0.215652436,0.075522263,-2.855481643,0.004297161,0.034388494
ENSG00000128917,71.26523337,3.746458201,1.312245962,2.854996936,0.004303724,0.034423064
ENSG00000134762,324.5692591,1.661695346,0.582128668,2.854515567,0.004310252,0.034457308
ENSG00000157578,21.80455323,-1.119741507,0.392516606,-2.852723913,0.004334626,0.034634115
ENSG00000188070,1132.053053,-0.532536654,0.186775019,-2.851219916,0.004355184,0.034780256
ENSG00000114698,2241.540511,0.445707721,0.156350222,2.850700918,0.004362298,0.034800839
ENSG00000254858,128.0455654,0.512165382,0.179661137,2.850729939,0.0043619,0.034800839
ENSG00000116212,572.3482057,0.292527678,0.102657438,2.849551724,0.004378089,0.034908658
ENSG00000181019,3098.257439,-0.699717455,0.245600667,-2.849004702,0.004385623,0.034950569
ENSG00000172757,9922.520707,0.387757492,0.136121024,2.848623097,0.004390886,0.034974345
ENSG00000147475,1732.211077,-0.404628175,0.142066955,-2.848151246,0.004397402,0.035008067
ENSG00000122420,1769.327608,-0.706613924,0.248176649,-2.847221635,0.004410265,0.035092256
ENSG00000114735,501.1191905,-0.387370429,0.136064092,-2.846970295,0.004413748,0.035101767
ENSG00000134697,992.2659944,0.461086446,0.162034793,2.84560147,0.004432763,0.035234727
ENSG00000137547,363.0539148,0.438264075,0.154033876,2.84524474,0.004437731,0.035241313
ENSG00000169689,196.37836,0.506270898,0.177937843,2.845212074,0.004438186,0.035241313
ENSG00000105792,300.8683352,0.758202054,0.266512848,2.844898692,0.004442555,0.035257753
ENSG00000145623,6411.457691,0.491759113,0.172891385,2.844323986,0.004450577,0.035303153
ENSG00000139055,17.99542555,2.293410958,0.806465318,2.843781261,0.004458164,0.035345063
ENSG00000204991,117.2786333,-0.685413677,0.241037757,-2.843594658,0.004460776,0.0353475
ENSG00000184185,44.42468199,0.954355592,0.33568272,2.843028655,0.004468705,0.035392053
ENSG00000140600,11.48814056,-2.335923291,0.821683138,-2.842851682,0.004471187,0.035393438
ENSG00000179241,292.4442015,0.56115219,0.197403161,2.842670744,0.004473726,0.035395272
ENSG00000023318,1413.90482,0.240265884,0.084534747,2.84221449,0.004480134,0.035427698
ENSG00000154978,1987.057925,0.370426644,0.130415069,2.840366889,0.004506167,0.035615206
ENSG00000083168,1306.141618,-0.362805838,0.127773295,-2.839449649,0.004519143,0.035699365
ENSG00000066468,32.18535,-2.040191189,0.718714897,-2.838665508,0.004530262,0.035760208
ENSG00000176890,413.0308644,-0.969945148,0.341701094,-2.838577827,0.004531507,0.035760208
ENSG00000124942,97021.03594,0.338041954,0.119113891,2.837972554,0.004540109,0.035809669
ENSG00000143493,317.1237751,-0.507572787,0.178879768,-2.837508071,0.00454672,0.035843385
